"","x"
"57167",TRUE
"57168",TRUE
"57169",FALSE
"57170",FALSE
"57171",FALSE
"57172",TRUE
"57173",FALSE
"57174",FALSE
"57175",FALSE
"57176",FALSE
"57177",FALSE
"57178",FALSE
"57179",FALSE
"57180",FALSE
"57181",FALSE
"57182",FALSE
"57183",FALSE
"57184",TRUE
"57185",FALSE
"57186",FALSE
"57187",FALSE
"57188",TRUE
"57189",TRUE
"57190",FALSE
"57191",TRUE
"57192",FALSE
"57193",FALSE
"57194",TRUE
"57195",FALSE
"57196",FALSE
"57197",FALSE
"57198",FALSE
"57199",FALSE
"57200",FALSE
"57201",FALSE
"57202",FALSE
"57203",FALSE
"57204",FALSE
"57205",TRUE
"57206",FALSE
"57207",FALSE
"57208",FALSE
"57209",FALSE
"57210",FALSE
"57211",FALSE
"57212",FALSE
"57213",FALSE
"57214",FALSE
"57215",FALSE
"57216",TRUE
"57217",FALSE
"57218",FALSE
"57219",FALSE
"57220",TRUE
"57221",FALSE
"57222",FALSE
"57223",FALSE
"57224",FALSE
"57225",FALSE
"57226",FALSE
"57227",FALSE
"57228",FALSE
"57229",FALSE
"57230",FALSE
"57231",FALSE
"57232",FALSE
"57233",FALSE
"57234",FALSE
"57235",FALSE
"57236",FALSE
"57237",FALSE
"57238",FALSE
"57239",FALSE
"57240",FALSE
"57241",FALSE
"57242",FALSE
"57243",FALSE
"57244",FALSE
"57245",FALSE
"57246",FALSE
"57247",FALSE
"57248",FALSE
"57249",FALSE
"57250",FALSE
"57251",FALSE
"57252",FALSE
"57253",FALSE
"57254",FALSE
"57255",FALSE
"57256",FALSE
"57257",FALSE
"57258",FALSE
"57259",FALSE
"57260",FALSE
"57261",FALSE
"57262",FALSE
"57263",FALSE
"57264",FALSE
"57265",FALSE
"57266",FALSE
"57267",FALSE
"57268",FALSE
"57269",FALSE
"57270",FALSE
"57271",TRUE
"57272",TRUE
"57273",FALSE
"57274",TRUE
"57275",TRUE
"57276",TRUE
"57277",TRUE
"57278",FALSE
"57279",FALSE
"57280",FALSE
"57281",FALSE
"57282",FALSE
"57283",FALSE
"57284",FALSE
"57285",FALSE
"57286",FALSE
"57287",FALSE
"57288",FALSE
"57289",FALSE
"57290",FALSE
"57291",TRUE
"57292",FALSE
"57293",FALSE
"57294",FALSE
"57295",TRUE
"57296",TRUE
"57297",TRUE
"57298",FALSE
"57299",FALSE
"57300",FALSE
"57301",FALSE
"57302",TRUE
"57303",TRUE
"57304",TRUE
"57305",FALSE
"57306",FALSE
"57307",TRUE
"57308",TRUE
"57309",TRUE
"57310",FALSE
"57311",TRUE
"57312",FALSE
"57313",FALSE
"57314",TRUE
"57315",FALSE
"57316",FALSE
"57317",FALSE
"57318",FALSE
"57319",FALSE
"57320",TRUE
"57321",FALSE
"57322",FALSE
"57323",TRUE
"57324",TRUE
"57325",FALSE
"57326",FALSE
"57327",FALSE
"57328",FALSE
"57329",FALSE
"57330",FALSE
"57331",FALSE
"57332",TRUE
"57333",FALSE
"57334",FALSE
"57335",FALSE
"57336",TRUE
"57337",FALSE
"57338",TRUE
"57339",FALSE
"57340",TRUE
"57341",FALSE
"57342",TRUE
"57343",FALSE
"57344",FALSE
"57345",FALSE
"57346",FALSE
"57347",FALSE
"57348",FALSE
"57349",FALSE
"57350",TRUE
"57351",TRUE
"57352",FALSE
"57353",FALSE
"57354",FALSE
"57355",TRUE
"57356",FALSE
"57357",FALSE
"57358",FALSE
"57359",FALSE
"57360",TRUE
"57361",TRUE
"57362",FALSE
"57363",FALSE
"57364",FALSE
"57365",TRUE
"57366",FALSE
"57367",TRUE
"57368",TRUE
"57369",FALSE
"57370",FALSE
"57371",FALSE
"57372",TRUE
"57373",FALSE
"57374",FALSE
"57375",FALSE
"57376",TRUE
"57377",FALSE
"57378",FALSE
"57379",FALSE
"57380",TRUE
"57381",FALSE
"57382",TRUE
"57383",FALSE
"57384",TRUE
"57385",TRUE
"57386",FALSE
"57387",FALSE
"57388",FALSE
"57389",TRUE
"57390",FALSE
"57391",FALSE
"57392",FALSE
"57393",TRUE
"57394",TRUE
"57395",FALSE
"57396",FALSE
"57397",TRUE
"57398",TRUE
"57399",TRUE
"57400",FALSE
"57401",FALSE
"57402",FALSE
"57403",TRUE
"57404",TRUE
"57405",TRUE
"57406",FALSE
"57407",FALSE
"57408",FALSE
"57409",TRUE
"57410",FALSE
"57411",TRUE
"57412",FALSE
"57413",FALSE
"57414",TRUE
"57415",FALSE
"57416",FALSE
"57417",FALSE
"57418",FALSE
"57419",FALSE
"57420",TRUE
"57421",TRUE
"57422",FALSE
"57423",FALSE
"57424",TRUE
"57425",TRUE
"57426",FALSE
"57427",FALSE
"57428",FALSE
"57429",FALSE
"57430",TRUE
"57431",FALSE
"57432",FALSE
"57433",TRUE
"57434",FALSE
"57435",TRUE
"57436",TRUE
"57437",FALSE
"57438",TRUE
"57439",FALSE
"57440",TRUE
"57441",FALSE
"57442",TRUE
"57443",FALSE
"57444",FALSE
"57445",TRUE
"57446",TRUE
"57447",FALSE
"57448",TRUE
"57449",TRUE
"57450",FALSE
"57451",FALSE
"57452",TRUE
"57453",FALSE
"57454",TRUE
"57455",FALSE
"57456",TRUE
"57457",TRUE
"57458",TRUE
"57459",FALSE
"57460",FALSE
"57461",FALSE
"57462",FALSE
"57463",TRUE
"57464",TRUE
"57465",FALSE
"57466",FALSE
"57467",FALSE
"57468",FALSE
"57469",TRUE
"57470",FALSE
"57471",TRUE
"57472",FALSE
"57473",TRUE
"57474",FALSE
"57475",FALSE
"57476",FALSE
"57477",FALSE
"57478",FALSE
"57479",TRUE
"57480",FALSE
"57481",TRUE
"57482",FALSE
"57483",FALSE
"57484",FALSE
"57485",FALSE
"57486",FALSE
"57487",FALSE
"57488",FALSE
"57489",TRUE
"57490",FALSE
"57491",FALSE
"57492",FALSE
"57493",TRUE
"57494",TRUE
"57495",FALSE
"57496",TRUE
"57497",FALSE
"57498",FALSE
"57499",FALSE
"57500",FALSE
"57501",FALSE
"57502",TRUE
"57503",FALSE
"57504",FALSE
"57505",TRUE
"57506",TRUE
"57507",FALSE
"57508",FALSE
"57509",FALSE
"57510",FALSE
"57511",FALSE
"57512",FALSE
"57513",FALSE
"57514",TRUE
"57515",TRUE
"57516",FALSE
"57517",TRUE
"57518",FALSE
"57519",FALSE
"57520",FALSE
"57521",TRUE
"57522",FALSE
"57523",FALSE
"57524",TRUE
"57525",FALSE
"57526",FALSE
"57527",FALSE
"57528",FALSE
"57529",FALSE
"57530",FALSE
"57531",FALSE
"57532",FALSE
"57533",TRUE
"57534",FALSE
"57535",FALSE
"57536",TRUE
"57537",FALSE
"57538",FALSE
"57539",FALSE
"57540",FALSE
"57541",FALSE
"57542",TRUE
"57543",TRUE
"57544",FALSE
"57545",FALSE
"57546",FALSE
"57547",TRUE
"57548",FALSE
"57549",TRUE
"57550",FALSE
"57551",TRUE
"57552",TRUE
"57553",FALSE
"57554",FALSE
"57555",FALSE
"57556",TRUE
"57557",FALSE
"57558",TRUE
"57559",FALSE
"57560",FALSE
"57561",TRUE
"57562",FALSE
"57563",FALSE
"57564",TRUE
"57565",FALSE
"57566",FALSE
"57567",FALSE
"57568",FALSE
"57569",FALSE
"57570",TRUE
"57571",FALSE
"57572",TRUE
"57573",FALSE
"57574",FALSE
"57575",FALSE
"57576",TRUE
"57577",FALSE
"57578",TRUE
"57579",FALSE
"57580",FALSE
"57581",FALSE
"57582",FALSE
"57583",TRUE
"57584",FALSE
"57585",FALSE
"57586",TRUE
"57587",FALSE
"57588",FALSE
"57589",FALSE
"57590",TRUE
"57591",FALSE
"57592",TRUE
"57593",TRUE
"57594",TRUE
"57595",FALSE
"57596",FALSE
"57597",TRUE
"57598",TRUE
"57599",FALSE
"57600",FALSE
"57601",FALSE
"57602",FALSE
"57603",TRUE
"57604",FALSE
"57605",FALSE
"57606",FALSE
"57607",TRUE
"57608",TRUE
"57609",FALSE
"57610",FALSE
"57611",TRUE
"57612",TRUE
"57613",FALSE
"57614",FALSE
"57615",FALSE
"57616",FALSE
"57617",FALSE
"57618",TRUE
"57619",FALSE
"57620",FALSE
"57621",TRUE
"57622",FALSE
"57623",FALSE
"57624",FALSE
"57625",FALSE
"57626",FALSE
"57627",FALSE
"57628",TRUE
"57629",TRUE
"57630",FALSE
"57631",FALSE
"57632",TRUE
"57633",TRUE
"57634",FALSE
"57635",FALSE
"57636",FALSE
"57637",FALSE
"57638",FALSE
"57639",TRUE
"57640",FALSE
"57641",TRUE
"57642",FALSE
"57643",FALSE
"57644",FALSE
"57645",FALSE
"57646",TRUE
"57647",FALSE
"57648",TRUE
"57649",FALSE
"57650",TRUE
"57651",FALSE
"57652",FALSE
"57653",FALSE
"57654",FALSE
"57655",TRUE
"57656",FALSE
"57657",FALSE
"57658",TRUE
"57659",FALSE
"57660",TRUE
"57661",TRUE
"57662",FALSE
"57663",TRUE
"57664",TRUE
"57665",FALSE
"57666",FALSE
"57667",TRUE
"57668",FALSE
"57669",FALSE
"57670",FALSE
"57671",FALSE
"57672",TRUE
"57673",FALSE
"57674",TRUE
"57675",FALSE
"57676",TRUE
"57677",FALSE
"57678",FALSE
"57679",TRUE
"57680",FALSE
"57681",FALSE
"57682",FALSE
"57683",TRUE
"57684",FALSE
"57685",FALSE
"57686",TRUE
"57687",TRUE
"57688",FALSE
"57689",FALSE
"57690",FALSE
"57691",FALSE
"57692",TRUE
"57693",FALSE
"57694",FALSE
"57695",FALSE
"57696",FALSE
"57697",FALSE
"57698",FALSE
"57699",FALSE
"57700",FALSE
"57701",TRUE
"57702",FALSE
"57703",FALSE
"57704",FALSE
"57705",FALSE
"57706",TRUE
"57707",FALSE
"57708",FALSE
"57709",FALSE
"57710",FALSE
"57711",TRUE
"57712",TRUE
"57713",FALSE
"57714",FALSE
"57715",TRUE
"57716",TRUE
"57717",FALSE
"57718",FALSE
"57719",FALSE
"57720",TRUE
"57721",FALSE
"57722",FALSE
"57723",FALSE
"57724",TRUE
"57725",FALSE
"57726",FALSE
"57727",FALSE
"57728",TRUE
"57729",FALSE
"57730",TRUE
"57731",FALSE
"57732",FALSE
"57733",FALSE
"57734",FALSE
"57735",TRUE
"57736",TRUE
"57737",FALSE
"57738",FALSE
"57739",FALSE
"57740",TRUE
"57741",FALSE
"57742",FALSE
"57743",FALSE
"57744",FALSE
"57745",FALSE
"57746",TRUE
"57747",FALSE
"57748",FALSE
"57749",FALSE
"57750",TRUE
"57751",FALSE
"57752",FALSE
"57753",TRUE
"57754",TRUE
"57755",TRUE
"57756",TRUE
"57757",TRUE
"57758",FALSE
"57759",FALSE
"57760",FALSE
"57761",TRUE
"57762",FALSE
"57763",FALSE
"57764",FALSE
"57765",TRUE
"57766",TRUE
"57767",FALSE
"57768",FALSE
"57769",FALSE
"57770",TRUE
"57771",FALSE
"57772",FALSE
"57773",TRUE
"57774",FALSE
"57775",FALSE
"57776",TRUE
"57777",TRUE
"57778",FALSE
"57779",FALSE
"57780",TRUE
"57781",FALSE
"57782",FALSE
"57783",TRUE
"57784",TRUE
"57785",FALSE
"57786",TRUE
"57787",FALSE
"57788",TRUE
"57789",FALSE
"57790",FALSE
"57791",FALSE
"57792",FALSE
"57793",TRUE
"57794",FALSE
"57795",FALSE
"57796",FALSE
"57797",TRUE
"57798",FALSE
"57799",FALSE
"57800",TRUE
"57801",TRUE
"57802",TRUE
"57803",FALSE
"57804",FALSE
"57805",FALSE
"57806",TRUE
"57807",FALSE
"57808",TRUE
"57809",FALSE
"57810",TRUE
"57811",FALSE
"57812",FALSE
"57813",FALSE
"57814",FALSE
"57815",FALSE
"57816",FALSE
"57817",FALSE
"57818",FALSE
"57819",TRUE
"57820",TRUE
"57821",FALSE
"57822",TRUE
"57823",FALSE
"57824",FALSE
"57825",FALSE
"57826",FALSE
"57827",TRUE
"57828",FALSE
"57829",FALSE
"57830",FALSE
"57831",TRUE
"57832",TRUE
"57833",FALSE
"57834",FALSE
"57835",FALSE
"57836",FALSE
"57837",TRUE
"57838",FALSE
"57839",FALSE
"57840",FALSE
"57841",FALSE
"57842",FALSE
"57843",FALSE
"57844",FALSE
"57845",FALSE
"57846",FALSE
"57847",FALSE
"57848",FALSE
"57849",TRUE
"57850",FALSE
"57851",FALSE
"57852",FALSE
"57853",FALSE
"57854",FALSE
"57855",FALSE
"57856",FALSE
"57857",FALSE
"57858",FALSE
"57859",TRUE
"57860",FALSE
"57861",FALSE
"57862",FALSE
"57863",FALSE
"57864",TRUE
"57865",TRUE
"57866",TRUE
"57867",TRUE
"57868",TRUE
"57869",FALSE
"57870",TRUE
"57871",TRUE
"57872",FALSE
"57873",TRUE
"57874",FALSE
"57875",FALSE
"57876",TRUE
"57877",FALSE
"57878",FALSE
"57879",FALSE
"57880",TRUE
"57881",FALSE
"57882",FALSE
"57883",FALSE
"57884",FALSE
"57885",FALSE
"57886",FALSE
"57887",FALSE
"57888",FALSE
"57889",FALSE
"57890",FALSE
"57891",FALSE
"57892",FALSE
"57893",FALSE
"57894",FALSE
"57895",FALSE
"57896",FALSE
"57897",FALSE
"57898",FALSE
"57899",FALSE
"57900",FALSE
"57901",FALSE
"57902",FALSE
"57903",FALSE
"57904",FALSE
"57905",FALSE
"57906",FALSE
"57907",FALSE
"57908",FALSE
"57909",FALSE
"57910",FALSE
"57911",FALSE
"57912",FALSE
"57913",FALSE
"57914",FALSE
"57915",FALSE
"57916",FALSE
"57917",FALSE
"57918",FALSE
"57919",FALSE
"57920",FALSE
"57921",FALSE
"57922",FALSE
"57923",FALSE
"57924",FALSE
"57925",FALSE
"57926",FALSE
"57927",FALSE
"57928",TRUE
"57929",TRUE
"57930",FALSE
"57931",FALSE
"57932",FALSE
"57933",TRUE
"57934",TRUE
"57935",FALSE
"57936",FALSE
"57937",TRUE
"57938",TRUE
"57939",FALSE
"57940",FALSE
"57941",FALSE
"57942",FALSE
"57943",FALSE
"57944",FALSE
"57945",TRUE
"57946",FALSE
"57947",FALSE
"57948",TRUE
"57949",FALSE
"57950",TRUE
"57951",FALSE
"57952",FALSE
"57953",FALSE
"57954",FALSE
"57955",FALSE
"57956",FALSE
"57957",TRUE
"57958",FALSE
"57959",FALSE
"57960",TRUE
"57961",FALSE
"57962",FALSE
"57963",TRUE
"57964",TRUE
"57965",FALSE
"57966",FALSE
"57967",TRUE
"57968",FALSE
"57969",FALSE
"57970",FALSE
"57971",FALSE
"57972",TRUE
"57973",TRUE
"57974",FALSE
"57975",FALSE
"57976",FALSE
"57977",TRUE
"57978",TRUE
"57979",FALSE
"57980",FALSE
"57981",FALSE
"57982",FALSE
"57983",FALSE
"57984",FALSE
"57985",FALSE
"57986",FALSE
"57987",FALSE
"57988",FALSE
"57989",FALSE
"57990",FALSE
"57991",FALSE
"57992",FALSE
"57993",FALSE
"57994",FALSE
"57995",FALSE
"57996",FALSE
"57997",FALSE
"57998",FALSE
"57999",FALSE
"58000",FALSE
"58001",FALSE
"58002",FALSE
"58003",FALSE
"58004",FALSE
"58005",FALSE
"58006",FALSE
"58007",FALSE
"58008",FALSE
"58009",FALSE
"58010",TRUE
"58011",TRUE
"58012",FALSE
"58013",FALSE
"58014",FALSE
"58015",FALSE
"58016",FALSE
"58017",FALSE
"58018",TRUE
"58019",FALSE
"58020",TRUE
"58021",TRUE
"58022",TRUE
"58023",TRUE
"58024",FALSE
"58025",FALSE
"58026",FALSE
"58027",FALSE
"58028",FALSE
"58029",FALSE
"58030",FALSE
"58031",FALSE
"58032",FALSE
"58033",FALSE
"58034",FALSE
"58035",FALSE
"58036",FALSE
"58037",FALSE
"58038",FALSE
"58039",FALSE
"58040",FALSE
"58041",FALSE
"58042",FALSE
"58043",TRUE
"58044",TRUE
"58045",TRUE
"58046",TRUE
"58047",TRUE
"58048",TRUE
"58049",FALSE
"58050",FALSE
"58051",TRUE
"58052",TRUE
"58053",FALSE
"58054",TRUE
"58055",TRUE
"58056",TRUE
"58057",TRUE
"58058",FALSE
"58059",TRUE
"58060",FALSE
"58061",TRUE
"58062",FALSE
"58063",TRUE
"58064",TRUE
"58065",FALSE
"58066",FALSE
"58067",TRUE
"58068",FALSE
"58069",TRUE
"58070",TRUE
"58071",FALSE
"58072",FALSE
"58073",FALSE
"58074",FALSE
"58075",TRUE
"58076",FALSE
"58077",FALSE
"58078",TRUE
"58079",TRUE
"58080",TRUE
"58081",TRUE
"58082",TRUE
"58083",TRUE
"58084",FALSE
"58085",TRUE
"58086",FALSE
"58087",FALSE
"58088",FALSE
"58089",TRUE
"58090",FALSE
"58091",FALSE
"58092",FALSE
"58093",TRUE
"58094",TRUE
"58095",FALSE
"58096",FALSE
"58097",FALSE
"58098",FALSE
"58099",TRUE
"58100",FALSE
"58101",FALSE
"58102",FALSE
"58103",FALSE
"58104",FALSE
"58105",FALSE
"58106",FALSE
"58107",FALSE
"58108",FALSE
"58109",FALSE
"58110",FALSE
"58111",FALSE
"58112",FALSE
"58113",FALSE
"58114",FALSE
"58115",FALSE
"58116",FALSE
"58117",FALSE
"58118",FALSE
"58119",FALSE
"58120",FALSE
"58121",FALSE
"58122",FALSE
"58123",FALSE
"58124",FALSE
"58125",FALSE
"58126",FALSE
"58127",FALSE
"58128",FALSE
"58129",FALSE
"58130",FALSE
"58131",FALSE
"58132",FALSE
"58133",FALSE
"58134",FALSE
"58135",TRUE
"58136",FALSE
"58137",FALSE
"58138",FALSE
"58139",FALSE
"58140",TRUE
"58141",TRUE
"58142",TRUE
"58143",TRUE
"58144",FALSE
"58145",TRUE
"58146",FALSE
"58147",TRUE
"58148",TRUE
"58149",TRUE
"58150",FALSE
"58151",FALSE
"58152",TRUE
"58153",TRUE
"58154",TRUE
"58155",FALSE
"58156",TRUE
"58157",TRUE
"58158",FALSE
"58159",FALSE
"58160",FALSE
"58161",FALSE
"58162",FALSE
"58163",TRUE
"58164",FALSE
"58165",FALSE
"58166",FALSE
"58167",TRUE
"58168",FALSE
"58169",FALSE
"58170",TRUE
"58171",FALSE
"58172",FALSE
"58173",FALSE
"58174",FALSE
"58175",FALSE
"58176",FALSE
"58177",FALSE
"58178",FALSE
"58179",FALSE
"58180",FALSE
"58181",FALSE
"58182",FALSE
"58183",FALSE
"58184",FALSE
"58185",FALSE
"58186",FALSE
"58187",FALSE
"58188",FALSE
"58189",FALSE
"58190",FALSE
"58191",FALSE
"58192",FALSE
"58193",FALSE
"58194",FALSE
"58195",FALSE
"58196",FALSE
"58197",FALSE
"58198",FALSE
"58199",FALSE
"58200",FALSE
"58201",FALSE
"58202",FALSE
"58203",FALSE
"58204",FALSE
"58205",FALSE
"58206",FALSE
"58207",FALSE
"58208",FALSE
"58209",FALSE
"58210",FALSE
"58211",FALSE
"58212",FALSE
"58213",FALSE
"58214",FALSE
"58215",FALSE
"58216",FALSE
"58217",FALSE
"58218",FALSE
"58219",FALSE
"58220",FALSE
"58221",FALSE
"58222",FALSE
"58223",FALSE
"58224",FALSE
"58225",FALSE
"58226",FALSE
"58227",FALSE
"58228",FALSE
"58229",FALSE
"58230",FALSE
"58231",FALSE
"58232",FALSE
"58233",FALSE
"58234",FALSE
"58235",FALSE
"58236",FALSE
"58237",FALSE
"58238",FALSE
"58239",FALSE
"58240",FALSE
"58241",FALSE
"58242",FALSE
"58243",FALSE
"58244",FALSE
"58245",FALSE
"58246",FALSE
"58247",FALSE
"58248",FALSE
"58249",FALSE
"58250",FALSE
"58251",FALSE
"58252",FALSE
"58253",FALSE
"58254",FALSE
"58255",FALSE
"58256",FALSE
"58257",FALSE
"58258",FALSE
"58259",FALSE
"58260",FALSE
"58261",FALSE
"58262",TRUE
"58263",FALSE
"58264",TRUE
"58265",FALSE
"58266",FALSE
"58267",TRUE
"58268",FALSE
"58269",TRUE
"58270",FALSE
"58271",FALSE
"58272",FALSE
"58273",TRUE
"58274",FALSE
"58275",TRUE
"58276",TRUE
"58277",FALSE
"58278",TRUE
"58279",FALSE
"58280",FALSE
"58281",FALSE
"58282",FALSE
"58283",FALSE
"58284",FALSE
"58285",TRUE
"58286",TRUE
"58287",FALSE
"58288",TRUE
"58289",FALSE
"58290",FALSE
"58291",TRUE
"58292",TRUE
"58293",TRUE
"58294",TRUE
"58295",FALSE
"58296",TRUE
"58297",TRUE
"58298",TRUE
"58299",FALSE
"58300",FALSE
"58301",TRUE
"58302",FALSE
"58303",TRUE
"58304",TRUE
"58305",FALSE
"58306",TRUE
"58307",FALSE
"58308",TRUE
"58309",FALSE
"58310",TRUE
"58311",TRUE
"58312",TRUE
"58313",TRUE
"58314",TRUE
"58315",FALSE
"58316",TRUE
"58317",FALSE
"58318",FALSE
"58319",FALSE
"58320",FALSE
"58321",FALSE
"58322",FALSE
"58323",FALSE
"58324",FALSE
"58325",FALSE
"58326",FALSE
"58327",FALSE
"58328",FALSE
"58329",FALSE
"58330",FALSE
"58331",FALSE
"58332",FALSE
"58333",FALSE
"58334",FALSE
"58335",TRUE
"58336",FALSE
"58337",FALSE
"58338",TRUE
"58339",FALSE
"58340",TRUE
"58341",FALSE
"58342",FALSE
"58343",TRUE
"58344",TRUE
"58345",FALSE
"58346",FALSE
"58347",FALSE
"58348",FALSE
"58349",FALSE
"58350",TRUE
"58351",FALSE
"58352",FALSE
"58353",FALSE
"58354",TRUE
"58355",TRUE
"58356",FALSE
"58357",FALSE
"58358",TRUE
"58359",FALSE
"58360",FALSE
"58361",TRUE
"58362",FALSE
"58363",FALSE
"58364",TRUE
"58365",FALSE
"58366",FALSE
"58367",TRUE
"58368",FALSE
"58369",FALSE
"58370",FALSE
"58371",TRUE
"58372",FALSE
"58373",FALSE
"58374",TRUE
"58375",TRUE
"58376",FALSE
"58377",TRUE
"58378",FALSE
"58379",FALSE
"58380",FALSE
"58381",FALSE
"58382",FALSE
"58383",FALSE
"58384",FALSE
"58385",FALSE
"58386",FALSE
"58387",FALSE
"58388",FALSE
"58389",FALSE
"58390",FALSE
"58391",FALSE
"58392",FALSE
"58393",FALSE
"58394",FALSE
"58395",FALSE
"58396",FALSE
"58397",FALSE
"58398",FALSE
"58399",FALSE
"58400",FALSE
"58401",FALSE
"58402",FALSE
"58403",FALSE
"58404",FALSE
"58405",FALSE
"58406",FALSE
"58407",FALSE
"58408",FALSE
"58409",FALSE
"58410",FALSE
"58411",FALSE
"58412",FALSE
"58413",FALSE
"58414",FALSE
"58415",FALSE
"58416",FALSE
"58417",FALSE
"58418",FALSE
"58419",FALSE
"58420",FALSE
"58421",FALSE
"58422",FALSE
"58423",FALSE
"58424",FALSE
"58425",FALSE
"58426",FALSE
"58427",FALSE
"58428",FALSE
"58429",FALSE
"58430",FALSE
"58431",FALSE
"58432",FALSE
"58433",FALSE
"58434",TRUE
"58435",TRUE
"58436",TRUE
"58437",FALSE
"58438",FALSE
"58439",FALSE
"58440",TRUE
"58441",FALSE
"58442",FALSE
"58443",TRUE
"58444",TRUE
"58445",TRUE
"58446",TRUE
"58447",FALSE
"58448",TRUE
"58449",TRUE
"58450",FALSE
"58451",FALSE
"58452",FALSE
"58453",TRUE
"58454",FALSE
"58455",FALSE
"58456",TRUE
"58457",FALSE
"58458",FALSE
"58459",TRUE
"58460",TRUE
"58461",FALSE
"58462",FALSE
"58463",FALSE
"58464",FALSE
"58465",FALSE
"58466",FALSE
"58467",FALSE
"58468",FALSE
"58469",FALSE
"58470",FALSE
"58471",FALSE
"58472",FALSE
"58473",FALSE
"58474",FALSE
"58475",FALSE
"58476",FALSE
"58477",FALSE
"58478",FALSE
"58479",FALSE
"58480",FALSE
"58481",FALSE
"58482",FALSE
"58483",FALSE
"58484",FALSE
"58485",FALSE
"58486",FALSE
"58487",FALSE
"58488",FALSE
"58489",FALSE
"58490",FALSE
"58491",FALSE
"58492",FALSE
"58493",FALSE
"58494",FALSE
"58495",TRUE
"58496",TRUE
"58497",FALSE
"58498",TRUE
"58499",TRUE
"58500",TRUE
"58501",TRUE
"58502",TRUE
"58503",FALSE
"58504",TRUE
"58505",FALSE
"58506",TRUE
"58507",FALSE
"58508",TRUE
"58509",FALSE
"58510",FALSE
"58511",FALSE
"58512",TRUE
"58513",TRUE
"58514",TRUE
"58515",TRUE
"58516",TRUE
"58517",TRUE
"58518",TRUE
"58519",TRUE
"58520",TRUE
"58521",TRUE
"58522",TRUE
"58523",TRUE
"58524",TRUE
"58525",TRUE
"58526",FALSE
"58527",TRUE
"58528",TRUE
"58529",FALSE
"58530",TRUE
"58531",FALSE
"58532",FALSE
"58533",TRUE
"58534",TRUE
"58535",TRUE
"58536",FALSE
"58537",TRUE
"58538",TRUE
"58539",FALSE
"58540",FALSE
"58541",FALSE
"58542",TRUE
"58543",TRUE
"58544",TRUE
"58545",TRUE
"58546",TRUE
"58547",TRUE
"58548",TRUE
"58549",FALSE
"58550",FALSE
"58551",FALSE
"58552",FALSE
"58553",TRUE
"58554",FALSE
"58555",TRUE
"58556",TRUE
"58557",FALSE
"58558",FALSE
"58559",TRUE
"58560",TRUE
"58561",TRUE
"58562",FALSE
"58563",TRUE
"58564",TRUE
"58565",TRUE
"58566",TRUE
"58567",TRUE
"58568",TRUE
"58569",TRUE
"58570",TRUE
"58571",TRUE
"58572",TRUE
"58573",FALSE
"58574",TRUE
"58575",TRUE
"58576",FALSE
"58577",FALSE
"58578",FALSE
"58579",FALSE
"58580",FALSE
"58581",FALSE
"58582",FALSE
"58583",FALSE
"58584",FALSE
"58585",FALSE
"58586",FALSE
"58587",FALSE
"58588",FALSE
"58589",FALSE
"58590",FALSE
"58591",FALSE
"58592",FALSE
"58593",FALSE
"58594",FALSE
"58595",FALSE
"58596",FALSE
"58597",FALSE
"58598",FALSE
"58599",FALSE
"58600",FALSE
"58601",FALSE
"58602",FALSE
"58603",FALSE
"58604",FALSE
"58605",FALSE
"58606",FALSE
"58607",FALSE
"58608",FALSE
"58609",FALSE
"58610",FALSE
"58611",FALSE
"58612",FALSE
"58613",FALSE
"58614",FALSE
"58615",FALSE
"58616",FALSE
"58617",FALSE
"58618",TRUE
"58619",FALSE
"58620",FALSE
"58621",FALSE
"58622",TRUE
"58623",FALSE
"58624",TRUE
"58625",FALSE
"58626",FALSE
"58627",FALSE
"58628",TRUE
"58629",FALSE
"58630",TRUE
"58631",FALSE
"58632",FALSE
"58633",FALSE
"58634",FALSE
"58635",TRUE
"58636",TRUE
"58637",TRUE
"58638",FALSE
"58639",FALSE
"58640",FALSE
"58641",TRUE
"58642",TRUE
"58643",TRUE
"58644",FALSE
"58645",TRUE
"58646",FALSE
"58647",FALSE
"58648",FALSE
"58649",FALSE
"58650",TRUE
"58651",TRUE
"58652",TRUE
"58653",FALSE
"58654",TRUE
"58655",FALSE
"58656",TRUE
"58657",FALSE
"58658",FALSE
"58659",FALSE
"58660",FALSE
"58661",TRUE
"58662",FALSE
"58663",TRUE
"58664",TRUE
"58665",TRUE
"58666",TRUE
"58667",TRUE
"58668",TRUE
"58669",FALSE
"58670",FALSE
"58671",FALSE
"58672",TRUE
"58673",FALSE
"58674",FALSE
"58675",FALSE
"58676",TRUE
"58677",TRUE
"58678",FALSE
"58679",FALSE
"58680",TRUE
"58681",TRUE
"58682",TRUE
"58683",FALSE
"58684",FALSE
"58685",FALSE
"58686",TRUE
"58687",TRUE
"58688",TRUE
"58689",FALSE
"58690",FALSE
"58691",FALSE
"58692",TRUE
"58693",FALSE
"58694",FALSE
"58695",FALSE
"58696",FALSE
"58697",FALSE
"58698",FALSE
"58699",FALSE
"58700",FALSE
"58701",FALSE
"58702",FALSE
"58703",FALSE
"58704",FALSE
"58705",FALSE
"58706",FALSE
"58707",FALSE
"58708",FALSE
"58709",FALSE
"58710",FALSE
"58711",FALSE
"58712",FALSE
"58713",FALSE
"58714",FALSE
"58715",FALSE
"58716",FALSE
"58717",FALSE
"58718",FALSE
"58719",FALSE
"58720",FALSE
"58721",FALSE
